symbol,t,sig10,vsr10Active,vsr10Age,pos10,last10,trend,closeVsEma,emaSlope,closeVsVwap,volRatio,zone20
ETHUSDT,508,0.67,1,130,1,NONE,1,ABOVE,RISING,ABOVE,0.4,0
ETHUSDT,512,0.04,1,134,1,NONE,1,ABOVE,RISING,ABOVE,0.63,0
ETHUSDT,516,0.36,1,138,1,NONE,1,BELOW,FALLING,ABOVE,0.51,0
ETHUSDT,520,0.16,1,142,1,NONE,1,ABOVE,RISING,ABOVE,1.13,0
ETHUSDT,524,0.48,1,146,1,NONE,1,ABOVE,RISING,ABOVE,1.94,0
ETHUSDT,528,0.12,1,150,1,NONE,1,ABOVE,RISING,ABOVE,1.46,0
ETHUSDT,532,0.28,1,154,1,NONE,1,ABOVE,RISING,ABOVE,0.72,0
ETHUSDT,536,0.29,1,158,1,NONE,1,ABOVE,RISING,ABOVE,1.48,0
ETHUSDT,540,0.93,1,162,1,NONE,1,BELOW,RISING,ABOVE,0.61,0
ETHUSDT,544,0.43,1,166,1,NONE,1,ABOVE,RISING,ABOVE,0.54,0
ETHUSDT,548,0.79,1,170,1,NONE,1,ABOVE,RISING,ABOVE,0.4,0
ETHUSDT,552,1.12,1,174,1,NONE,1,ABOVE,RISING,ABOVE,0.79,0
ETHUSDT,556,0.36,1,178,1,NONE,1,BELOW,FALLING,ABOVE,0.86,0
ETHUSDT,560,0.57,1,182,1,NONE,1,ABOVE,RISING,ABOVE,0.6,0
ETHUSDT,564,0.26,1,186,1,NONE,1,BELOW,FALLING,ABOVE,0.39,0
ETHUSDT,568,1.07,1,190,1,NONE,1,BELOW,FALLING,ABOVE,0.46,0
ETHUSDT,572,1.24,1,194,1,NONE,1,ABOVE,RISING,ABOVE,0.62,0
ETHUSDT,576,0.43,1,198,1,NONE,1,ABOVE,RISING,ABOVE,1.32,0
ETHUSDT,580,0.25,1,202,1,NONE,1,ABOVE,RISING,ABOVE,0.91,0
ETHUSDT,584,0.12,1,206,1,NONE,1,ABOVE,RISING,ABOVE,1.09,0
ETHUSDT,588,0.04,1,210,1,NONE,1,ABOVE,RISING,ABOVE,1.56,0
ETHUSDT,592,0.45,1,214,1,NONE,1,ABOVE,RISING,BELOW,0.56,0
ETHUSDT,596,0.14,1,218,1,NONE,1,ABOVE,RISING,ABOVE,0.61,1
ETHUSDT,600,0.24,1,222,1,NONE,1,ABOVE,RISING,ABOVE,0.64,1
ETHUSDT,604,1.6,1,226,1,NONE,1,ABOVE,RISING,BELOW,0.42,1
ETHUSDT,608,0.27,1,230,1,NONE,1,ABOVE,RISING,BELOW,0.61,1
ETHUSDT,612,0.16,1,234,1,NONE,1,BELOW,FALLING,BELOW,1.05,1
ETHUSDT,616,0.16,1,238,1,NONE,1,ABOVE,RISING,BELOW,0.97,1
ETHUSDT,620,0.1,1,2,0,NONE,1,BELOW,FALLING,BELOW,1.3,0
ETHUSDT,624,0.63,1,6,0,NONE,1,BELOW,FALLING,BELOW,2.14,0
ETHUSDT,628,0.18,1,10,0,NONE,1,ABOVE,RISING,BELOW,0.59,0
ETHUSDT,632,0.5,1,14,1,THROUGH,1,ABOVE,RISING,ABOVE,0.85,0
ETHUSDT,636,0.01,1,18,1,THROUGH,1,ABOVE,RISING,ABOVE,0.84,0
ETHUSDT,640,0.37,1,22,1,THROUGH,1,ABOVE,RISING,ABOVE,1.57,0
ETHUSDT,644,0.04,1,26,1,THROUGH,1,ABOVE,RISING,ABOVE,1.3,0
ETHUSDT,648,2.48,1,30,1,THROUGH,1,ABOVE,RISING,ABOVE,2.69,0
ETHUSDT,652,0.14,1,34,1,THROUGH,1,ABOVE,RISING,ABOVE,1.21,0
ETHUSDT,656,0.02,1,38,1,NONE,1,ABOVE,RISING,ABOVE,0.41,0
ETHUSDT,660,0.78,1,42,1,NONE,1,ABOVE,RISING,ABOVE,0.26,0
ETHUSDT,664,0.12,1,46,1,NONE,1,ABOVE,RISING,ABOVE,0.36,0
ETHUSDT,668,1.13,1,50,1,NONE,1,ABOVE,RISING,ABOVE,0.48,0
ETHUSDT,672,1.66,1,54,1,NONE,1,ABOVE,RISING,ABOVE,0.35,0
ETHUSDT,676,0.54,1,58,1,NONE,1,ABOVE,RISING,ABOVE,0.46,0
ETHUSDT,680,1.13,1,62,1,NONE,1,ABOVE,RISING,ABOVE,1.64,0
ETHUSDT,684,0.34,1,66,1,NONE,1,BELOW,RISING,BELOW,1.48,0
ETHUSDT,688,2.19,1,70,1,NONE,1,ABOVE,FALLING,BELOW,1.14,0
ETHUSDT,692,0.49,1,74,1,NONE,1,ABOVE,RISING,ABOVE,0.6,0
ETHUSDT,696,0.66,1,78,1,NONE,1,BELOW,FALLING,BELOW,0.4,0
ETHUSDT,700,3.21,1,82,1,NONE,1,BELOW,FALLING,BELOW,1.01,0
ETHUSDT,704,0.47,1,86,1,NONE,1,BELOW,FALLING,BELOW,0.56,0
ETHUSDT,708,0.21,1,90,1,NONE,1,BELOW,RISING,BELOW,1.1,0
ETHUSDT,712,0.96,1,94,1,NONE,1,ABOVE,RISING,ABOVE,0.98,0
ETHUSDT,716,0.75,1,98,1,NONE,1,ABOVE,RISING,ABOVE,1.38,0
ETHUSDT,720,0.36,1,102,1,NONE,1,ABOVE,RISING,ABOVE,1.09,0
ETHUSDT,724,0.37,1,106,1,NONE,1,ABOVE,RISING,ABOVE,1.49,0
ETHUSDT,728,0.39,1,110,1,NONE,1,ABOVE,RISING,ABOVE,2.96,0
ETHUSDT,732,0.21,1,114,1,NONE,1,BELOW,FALLING,BELOW,3.2,0
ETHUSDT,736,0.31,1,118,1,NONE,-1,BELOW,FALLING,BELOW,0.64,0
ETHUSDT,740,1.88,1,122,1,NONE,-1,ABOVE,FALLING,ABOVE,1.01,0
ETHUSDT,744,0.47,1,126,1,NONE,-1,ABOVE,RISING,ABOVE,0.59,0
ETHUSDT,748,0.9,1,130,1,NONE,-1,BELOW,FALLING,BELOW,0.47,0
ETHUSDT,752,0.71,1,134,1,NONE,-1,BELOW,FALLING,BELOW,0.32,0
ETHUSDT,756,0.4,1,138,1,NONE,-1,BELOW,FALLING,BELOW,0.34,0
ETHUSDT,760,0.55,1,142,1,NONE,-1,ABOVE,FALLING,BELOW,0.36,0
ETHUSDT,764,1.39,1,146,1,NONE,-1,BELOW,FALLING,BELOW,0.65,0
ETHUSDT,768,0.02,1,150,1,NONE,-1,ABOVE,RISING,BELOW,0.48,0
ETHUSDT,772,2.52,1,154,1,NONE,-1,BELOW,RISING,BELOW,1.27,0
ETHUSDT,776,0.2,1,158,1,NONE,-1,BELOW,FALLING,BELOW,1.3,0
ETHUSDT,780,0.32,1,162,1,NONE,-1,ABOVE,FALLING,ABOVE,0.88,0
ETHUSDT,784,0.36,1,166,1,NONE,-1,ABOVE,RISING,ABOVE,0.71,0
ETHUSDT,788,0.16,1,170,1,NONE,-1,BELOW,FALLING,ABOVE,0.67,0
ETHUSDT,792,0.74,1,174,1,NONE,-1,BELOW,FALLING,ABOVE,0.91,0
ETHUSDT,796,1.35,1,178,0,NONE,-1,BELOW,FALLING,BELOW,1.04,0
ETHUSDT,800,0.59,1,182,0,NONE,-1,BELOW,FALLING,BELOW,1.01,0
ETHUSDT,804,0.65,1,186,1,NONE,-1,ABOVE,RISING,ABOVE,0.76,0
ETHUSDT,808,0.19,1,190,1,NONE,-1,ABOVE,RISING,ABOVE,0.62,0
ETHUSDT,812,0.1,1,194,1,NONE,-1,ABOVE,RISING,ABOVE,1.56,0
ETHUSDT,816,0.67,1,198,1,NONE,-1,ABOVE,RISING,ABOVE,1.23,0
ETHUSDT,820,0.5,1,202,1,NONE,-1,ABOVE,RISING,ABOVE,0.58,0
ETHUSDT,824,0.49,1,206,1,NONE,-1,ABOVE,RISING,ABOVE,0.98,0
ETHUSDT,828,0.26,1,210,1,NONE,-1,BELOW,FALLING,BELOW,1.01,0
ETHUSDT,832,0.35,1,214,1,NONE,-1,ABOVE,RISING,ABOVE,0.85,0
ETHUSDT,836,0.26,1,218,1,NONE,-1,BELOW,FALLING,BELOW,1.18,0
ETHUSDT,840,0.18,1,222,0.854,NONE,-1,BELOW,FALLING,BELOW,1.28,0
ETHUSDT,844,0.6,1,226,1,NONE,-1,BELOW,FALLING,BELOW,0.53,0
ETHUSDT,848,0.18,1,230,1,NONE,-1,BELOW,FALLING,BELOW,0.5,0
ETHUSDT,852,0.63,1,234,1,NONE,-1,ABOVE,RISING,ABOVE,0.73,0
ETHUSDT,856,0.55,1,238,1,NONE,-1,ABOVE,RISING,ABOVE,0.41,0
ETHUSDT,860,0.07,1,242,1,NONE,-1,ABOVE,RISING,ABOVE,0.58,0
ETHUSDT,864,0.41,1,246,1,NONE,-1,ABOVE,RISING,ABOVE,0.34,0
ETHUSDT,868,0.73,1,250,1,NONE,-1,ABOVE,RISING,ABOVE,0.67,0
ETHUSDT,872,3.64,1,254,1,NONE,-1,ABOVE,RISING,ABOVE,0.95,0
ETHUSDT,876,0.82,1,258,1,NONE,-1,BELOW,RISING,BELOW,1.33,0
ETHUSDT,880,0.4,1,262,1,NONE,-1,BELOW,FALLING,BELOW,1.26,0
ETHUSDT,884,0.14,1,266,1,NONE,-1,BELOW,FALLING,BELOW,0.65,0
ETHUSDT,888,0.66,1,270,1,NONE,-1,ABOVE,RISING,ABOVE,0.88,0
ETHUSDT,892,0.26,1,274,1,NONE,-1,BELOW,RISING,BELOW,0.86,0
ETHUSDT,896,5.43,1,278,1,NONE,-1,BELOW,FALLING,BELOW,3.23,0
ETHUSDT,900,0.35,1,282,1,NONE,-1,BELOW,FALLING,BELOW,0.99,0
ETHUSDT,904,0.93,1,286,1,NONE,-1,ABOVE,FALLING,ABOVE,2.86,0
ETHUSDT,908,0.69,1,290,1,NONE,-1,ABOVE,RISING,ABOVE,1.66,0
ETHUSDT,912,0.09,1,294,1,NONE,-1,ABOVE,RISING,ABOVE,0.68,0
ETHUSDT,916,0.03,1,298,1,NONE,1,ABOVE,RISING,ABOVE,1.37,0
ETHUSDT,920,0.22,1,302,1,NONE,1,ABOVE,RISING,ABOVE,0.6,0
ETHUSDT,924,0.99,1,306,1,NONE,1,ABOVE,RISING,ABOVE,0.43,0
ETHUSDT,928,0.43,1,310,1,NONE,1,ABOVE,RISING,ABOVE,0.48,0
ETHUSDT,932,0.61,1,314,1,NONE,1,ABOVE,RISING,ABOVE,0.44,0
ETHUSDT,936,1.1,1,318,1,NONE,1,ABOVE,RISING,ABOVE,0.92,0
ETHUSDT,940,0.8,1,322,1,NONE,1,ABOVE,RISING,ABOVE,1.07,0
ETHUSDT,944,0.49,1,326,1,NONE,1,BELOW,FALLING,ABOVE,0.48,0
ETHUSDT,948,0.28,1,330,1,NONE,1,ABOVE,RISING,ABOVE,0.27,0
ETHUSDT,952,0.59,1,334,1,NONE,1,BELOW,FALLING,ABOVE,0.26,0
ETHUSDT,956,0.85,1,338,1,NONE,1,BELOW,RISING,ABOVE,0.45,0
ETHUSDT,960,1.72,1,342,1,NONE,1,ABOVE,RISING,ABOVE,0.66,0
ETHUSDT,964,0.88,1,346,1,NONE,1,ABOVE,RISING,ABOVE,0.66,0
ETHUSDT,968,1.13,1,350,1,NONE,1,ABOVE,RISING,ABOVE,0.61,0
ETHUSDT,972,5.11,1,354,1,NONE,1,ABOVE,RISING,ABOVE,2.77,0
ETHUSDT,976,0.07,1,358,1,NONE,1,BELOW,FALLING,BELOW,1.11,0
ETHUSDT,980,1.59,1,362,1,NONE,1,BELOW,FALLING,BELOW,4.33,0
ETHUSDT,984,0.2,1,366,1,NONE,1,BELOW,FALLING,BELOW,1.46,0
ETHUSDT,988,0.05,1,370,1,NONE,1,BELOW,FALLING,BELOW,0.58,0
ETHUSDT,992,0.11,1,374,1,NONE,-1,BELOW,FALLING,BELOW,0.41,0
ETHUSDT,996,0.8,1,378,1,NONE,-1,BELOW,FALLING,BELOW,0.47,0
ETHUSDT,1000,1.29,1,382,1,NONE,-1,BELOW,FALLING,BELOW,1.01,0
ETHUSDT,1004,0.93,1,386,1,NONE,-1,ABOVE,RISING,ABOVE,0.87,0
ETHUSDT,1008,0.31,1,390,1,NONE,-1,BELOW,RISING,BELOW,0.9,0
ETHUSDT,1012,0.18,1,2,0,NONE,-1,BELOW,FALLING,BELOW,2.58,0
ETHUSDT,1016,0.15,1,6,0,NONE,-1,BELOW,FALLING,BELOW,1.49,0
ETHUSDT,1020,0.08,1,10,0,NONE,-1,BELOW,FALLING,BELOW,1,0
ETHUSDT,1024,1.15,1,14,0,NONE,-1,BELOW,FALLING,BELOW,0.33,0
ETHUSDT,1028,1.08,1,18,0,NONE,-1,BELOW,FALLING,BELOW,0.59,0
ETHUSDT,1032,0.84,1,22,0,NONE,-1,BELOW,FALLING,BELOW,0.38,0
ETHUSDT,1036,0.17,1,26,0,NONE,-1,BELOW,FALLING,BELOW,0.78,0
ETHUSDT,1040,0.22,1,30,0,NONE,-1,BELOW,FALLING,BELOW,0.53,0
ETHUSDT,1044,0.11,1,34,0,NONE,-1,ABOVE,FALLING,BELOW,0.52,0
ETHUSDT,1048,0.18,1,38,0,NONE,-1,ABOVE,RISING,BELOW,0.4,0
ETHUSDT,1052,3.03,1,42,0,NONE,-1,BELOW,FALLING,BELOW,1.13,0
ETHUSDT,1056,0.63,1,46,0,NONE,-1,BELOW,FALLING,BELOW,1.02,0
ETHUSDT,1060,0.36,1,50,0,NONE,-1,BELOW,FALLING,BELOW,2.32,0
ETHUSDT,1064,0.09,1,54,0,NONE,-1,BELOW,FALLING,BELOW,1.2,0
ETHUSDT,1068,0.14,1,58,0,NONE,-1,BELOW,FALLING,ABOVE,1,0
ETHUSDT,1072,0.56,1,62,0,NONE,-1,BELOW,FALLING,ABOVE,0.37,0
ETHUSDT,1076,0.41,1,66,0,NONE,-1,ABOVE,FALLING,ABOVE,0.35,0
ETHUSDT,1080,0.02,1,70,0,NONE,-1,ABOVE,RISING,ABOVE,0.65,0
ETHUSDT,1084,0.32,1,74,0,NONE,-1,ABOVE,RISING,ABOVE,0.77,0
ETHUSDT,1088,14.22,1,0,1,NONE,-1,ABOVE,RISING,ABOVE,2.76,0
ETHUSDT,1092,1.18,1,4,1,NONE,-1,ABOVE,RISING,ABOVE,1.19,0
ETHUSDT,1096,0.42,1,8,1,NONE,-1,ABOVE,RISING,ABOVE,0.7,0
ETHUSDT,1100,0.24,1,12,1,NONE,-1,ABOVE,RISING,ABOVE,2.73,0
ETHUSDT,1104,0.29,1,16,1,NONE,1,ABOVE,RISING,ABOVE,0.69,0
ETHUSDT,1108,0.63,1,20,1,NONE,1,ABOVE,RISING,ABOVE,0.49,0
ETHUSDT,1112,0.44,1,24,1,NONE,1,BELOW,FALLING,ABOVE,0.61,0
ETHUSDT,1116,0.67,1,28,1,NONE,1,ABOVE,RISING,ABOVE,0.37,0
ETHUSDT,1120,4.41,1,32,1,NONE,1,BELOW,FALLING,ABOVE,2.36,0
ETHUSDT,1124,0.25,1,36,1,NONE,1,ABOVE,FALLING,ABOVE,0.76,0
ETHUSDT,1128,0.41,1,40,1,NONE,1,ABOVE,RISING,ABOVE,0.83,0
ETHUSDT,1132,1.01,1,44,1,NONE,1,ABOVE,RISING,ABOVE,1.17,0
ETHUSDT,1136,0.26,1,48,1,NONE,1,ABOVE,RISING,ABOVE,0.76,0
ETHUSDT,1140,0.58,1,52,1,NONE,1,ABOVE,RISING,ABOVE,0.44,0
ETHUSDT,1144,1.11,1,56,1,NONE,1,ABOVE,RISING,ABOVE,0.69,0
ETHUSDT,1148,0.55,1,60,1,NONE,1,ABOVE,RISING,ABOVE,0.34,0
ETHUSDT,1152,0.06,1,64,1,NONE,1,BELOW,RISING,ABOVE,0.88,0
ETHUSDT,1156,0.36,1,68,1,NONE,1,BELOW,FALLING,ABOVE,0.3,0
ETHUSDT,1160,0.15,1,72,1,NONE,1,ABOVE,RISING,ABOVE,0.71,0
ETHUSDT,1164,0.02,1,76,1,NONE,1,ABOVE,RISING,ABOVE,1.75,0
ETHUSDT,1168,0.57,1,80,1,NONE,1,ABOVE,RISING,ABOVE,0.75,0
ETHUSDT,1172,0.45,1,84,1,NONE,1,ABOVE,RISING,BELOW,0.74,0
ETHUSDT,1176,0.37,1,88,1,NONE,1,BELOW,FALLING,BELOW,1.32,0
ETHUSDT,1180,0.27,1,92,1,NONE,1,ABOVE,FALLING,BELOW,0.51,0
ETHUSDT,1184,0.38,1,96,1,NONE,1,BELOW,FALLING,BELOW,0.62,0
ETHUSDT,1188,0.16,1,100,1,NONE,1,ABOVE,FALLING,BELOW,0.8,0
ETHUSDT,1192,0.74,1,104,1,NONE,1,ABOVE,RISING,BELOW,1.36,0
ETHUSDT,1196,2.35,1,108,1,NONE,1,BELOW,FALLING,BELOW,3.44,0
ETHUSDT,1200,1.57,1,112,1,NONE,1,BELOW,FALLING,BELOW,3.01,0
ETHUSDT,1204,0.18,1,116,1,NONE,1,BELOW,FALLING,BELOW,0.72,0
ETHUSDT,1208,0.28,1,120,1,NONE,1,BELOW,FALLING,BELOW,0.64,0
ETHUSDT,1212,2.17,1,124,1,NONE,-1,BELOW,FALLING,BELOW,0.91,0
ETHUSDT,1216,11.36,1,0,0,NONE,-1,BELOW,FALLING,BELOW,1.78,0
ETHUSDT,1220,0.06,1,4,1,THROUGH,-1,ABOVE,RISING,BELOW,1.72,0
ETHUSDT,1224,0.15,1,8,1,THROUGH,-1,ABOVE,RISING,BELOW,0.62,0
ETHUSDT,1228,0.64,1,12,1,THROUGH,-1,ABOVE,RISING,BELOW,0.65,0
ETHUSDT,1232,0.27,1,16,1,THROUGH,-1,ABOVE,RISING,ABOVE,0.41,0
ETHUSDT,1236,0.18,1,20,1,THROUGH,-1,ABOVE,RISING,BELOW,0.29,0
ETHUSDT,1240,0.96,1,24,1,THROUGH,-1,ABOVE,RISING,BELOW,0.4,0
ETHUSDT,1244,2.59,1,28,1,NONE,-1,ABOVE,RISING,BELOW,0.64,0
ETHUSDT,1248,1.07,1,32,1,NONE,-1,ABOVE,RISING,ABOVE,1.3,0
ETHUSDT,1252,2.44,1,36,1,NONE,-1,BELOW,RISING,BELOW,4.26,0
ETHUSDT,1256,0.42,1,40,1,NONE,-1,ABOVE,RISING,ABOVE,1.04,0
ETHUSDT,1260,0.27,1,44,1,NONE,-1,ABOVE,RISING,BELOW,0.62,0
ETHUSDT,1264,0.22,1,48,1,NONE,-1,BELOW,FALLING,BELOW,1.17,0
ETHUSDT,1268,0.4,1,52,1,NONE,-1,BELOW,FALLING,BELOW,0.38,0
ETHUSDT,1272,0.39,1,56,1,NONE,-1,BELOW,FALLING,BELOW,0.35,0
ETHUSDT,1276,0.17,1,60,1,NONE,-1,BELOW,FALLING,BELOW,0.33,0
ETHUSDT,1280,0.33,1,64,1,NONE,-1,ABOVE,RISING,ABOVE,0.85,0
ETHUSDT,1284,0.61,1,68,1,NONE,-1,ABOVE,RISING,ABOVE,0.8,0
ETHUSDT,1288,0.2,1,72,1,NONE,-1,ABOVE,RISING,ABOVE,0.73,0
ETHUSDT,1292,0.49,1,76,1,NONE,-1,BELOW,FALLING,BELOW,1.16,0
ETHUSDT,1296,0.18,1,80,1,NONE,-1,BELOW,FALLING,BELOW,1.28,0
ETHUSDT,1300,0.03,1,84,1,NONE,-1,BELOW,FALLING,BELOW,0.67,0
ETHUSDT,1304,0.98,1,88,1,NONE,-1,BELOW,FALLING,BELOW,0.76,0
ETHUSDT,1308,0.57,1,92,1,NONE,-1,ABOVE,RISING,ABOVE,1.64,0
ETHUSDT,1312,0.49,1,96,1,NONE,-1,ABOVE,RISING,ABOVE,0.58,0
ETHUSDT,1316,0.75,1,100,1,NONE,-1,BELOW,FALLING,BELOW,1.09,0
ETHUSDT,1320,0.16,1,104,1,NONE,-1,BELOW,FALLING,BELOW,0.63,0
ETHUSDT,1324,0.36,1,108,1,NONE,-1,BELOW,FALLING,BELOW,0.56,0
ETHUSDT,1328,0.42,1,112,1,NONE,-1,BELOW,FALLING,BELOW,0.78,0
ETHUSDT,1332,0.56,1,116,0,NONE,-1,BELOW,FALLING,BELOW,1.24,0
ETHUSDT,1336,0.27,1,120,0,NONE,-1,BELOW,FALLING,BELOW,0.78,0
ETHUSDT,1340,0.25,1,124,0,NONE,-1,BELOW,FALLING,BELOW,0.77,0
