symbol,t,sig10,vsr10Active,vsr10Age,pos10,last10,trend,closeVsEma,emaSlope,closeVsVwap,volRatio,zone20
XRPUSDT,316,0.52,1,84,0.636,NONE,1,ABOVE,RISING,BELOW,0.52,0
XRPUSDT,320,0.95,1,88,1,NONE,1,ABOVE,RISING,ABOVE,0.6,0
XRPUSDT,324,0.27,1,92,1,NONE,1,ABOVE,RISING,ABOVE,0.59,0
XRPUSDT,328,0.34,1,96,0.56,NONE,1,BELOW,FALLING,BELOW,0.65,0
XRPUSDT,332,0.45,1,100,0,NONE,1,BELOW,FALLING,BELOW,1.62,0
XRPUSDT,336,0.84,1,104,0,NONE,1,BELOW,FALLING,BELOW,1.17,0
XRPUSDT,340,0.73,1,108,0,NONE,1,BELOW,RISING,BELOW,0.6,0
XRPUSDT,344,0.86,1,112,0,NONE,1,BELOW,FALLING,BELOW,0.84,0
XRPUSDT,348,1.53,1,116,0.223,NONE,1,ABOVE,RISING,BELOW,0.95,0
XRPUSDT,352,0.55,1,120,0.179,NONE,1,ABOVE,RISING,BELOW,0.54,0
XRPUSDT,356,1.59,1,124,0.027,NONE,1,ABOVE,FALLING,BELOW,1.43,0
XRPUSDT,360,1.62,1,128,0,NONE,1,BELOW,FALLING,BELOW,1.28,0
XRPUSDT,364,0.48,1,132,0,NONE,1,BELOW,FALLING,BELOW,0.64,0
XRPUSDT,368,0.09,1,136,0,NONE,1,BELOW,RISING,BELOW,0.43,0
XRPUSDT,372,1.35,1,140,0.272,NONE,1,ABOVE,RISING,ABOVE,0.36,0
XRPUSDT,376,1.59,1,144,0.033,NONE,1,ABOVE,RISING,BELOW,0.51,0
XRPUSDT,380,0.08,1,2,0.964,NONE,1,ABOVE,RISING,ABOVE,1.27,0
XRPUSDT,384,0.35,1,6,0.531,HELD,1,ABOVE,RISING,ABOVE,1.4,0
XRPUSDT,388,0.16,1,10,0.734,HELD,1,ABOVE,RISING,ABOVE,0.77,0
XRPUSDT,392,2.12,1,14,1,HELD,1,ABOVE,RISING,ABOVE,1.38,0
XRPUSDT,396,0.07,1,18,1,HELD,1,ABOVE,RISING,ABOVE,1.22,0
XRPUSDT,400,0.12,1,22,1,HELD,1,ABOVE,RISING,BELOW,0.96,0
XRPUSDT,404,0.39,1,26,1,HELD,1,BELOW,FALLING,BELOW,1.08,0
XRPUSDT,408,0.24,1,30,0.932,NONE,1,BELOW,FALLING,BELOW,0.58,0
XRPUSDT,412,1.45,1,34,0.25,NONE,1,BELOW,FALLING,BELOW,1.21,0
XRPUSDT,416,0.45,1,38,0.75,NONE,1,BELOW,FALLING,BELOW,0.72,0
XRPUSDT,420,0.53,1,42,0.599,NONE,1,BELOW,FALLING,BELOW,0.69,0
XRPUSDT,424,0.55,1,46,0.844,NONE,1,ABOVE,RISING,BELOW,0.74,0
XRPUSDT,428,0.96,1,50,0.641,NONE,1,BELOW,FALLING,BELOW,0.91,0
XRPUSDT,432,0.75,1,54,0.786,NONE,1,ABOVE,RISING,BELOW,0.71,0
XRPUSDT,436,0.53,1,58,1,NONE,1,ABOVE,RISING,ABOVE,1.83,0
XRPUSDT,440,2.1,1,62,1,NONE,1,ABOVE,RISING,ABOVE,1.36,0
XRPUSDT,444,0.01,1,66,1,NONE,1,ABOVE,RISING,ABOVE,1.17,0
XRPUSDT,448,0.7,1,70,1,NONE,1,ABOVE,RISING,ABOVE,1.77,0
XRPUSDT,452,0.18,1,74,1,NONE,1,ABOVE,RISING,ABOVE,1.98,0
XRPUSDT,456,0.19,1,78,1,NONE,1,ABOVE,RISING,ABOVE,1.31,0
XRPUSDT,460,0.09,1,82,1,NONE,1,ABOVE,RISING,ABOVE,1.53,0
XRPUSDT,464,0.1,1,86,1,NONE,1,ABOVE,RISING,ABOVE,0.92,0
XRPUSDT,468,1.51,1,90,1,NONE,1,ABOVE,RISING,ABOVE,0.92,0
XRPUSDT,472,0.71,1,94,1,NONE,1,ABOVE,RISING,ABOVE,0.51,0
XRPUSDT,476,1.15,1,98,1,NONE,1,ABOVE,RISING,ABOVE,0.29,0
XRPUSDT,480,0.31,1,102,1,NONE,1,BELOW,FALLING,ABOVE,0.52,0
XRPUSDT,484,0.6,1,106,1,NONE,1,ABOVE,FALLING,ABOVE,0.68,0
XRPUSDT,488,0.31,1,110,1,NONE,1,ABOVE,RISING,ABOVE,0.89,0
XRPUSDT,492,1.06,1,114,1,NONE,1,BELOW,FALLING,BELOW,1.21,0
XRPUSDT,496,0.21,1,118,1,NONE,1,BELOW,FALLING,BELOW,1.3,0
XRPUSDT,500,0.36,1,122,1,NONE,1,ABOVE,FALLING,ABOVE,0.65,0
XRPUSDT,504,1.12,1,126,1,NONE,1,ABOVE,RISING,ABOVE,0.77,0
XRPUSDT,508,0.08,1,130,1,NONE,1,BELOW,RISING,ABOVE,0.58,0
XRPUSDT,512,1.21,1,134,1,NONE,1,ABOVE,RISING,ABOVE,0.44,0
XRPUSDT,516,0.14,1,138,1,NONE,1,BELOW,FALLING,ABOVE,0.61,0
XRPUSDT,520,0.44,1,142,1,NONE,1,ABOVE,RISING,ABOVE,1.64,0
XRPUSDT,524,0.05,1,146,1,NONE,1,ABOVE,RISING,ABOVE,1.66,0
XRPUSDT,528,0.28,1,150,1,NONE,1,ABOVE,RISING,ABOVE,0.85,0
XRPUSDT,532,1.1,1,154,1,NONE,1,ABOVE,RISING,ABOVE,0.49,0
XRPUSDT,536,0.18,1,158,1,NONE,1,BELOW,FALLING,ABOVE,1.1,0
XRPUSDT,540,0.99,1,162,1,NONE,1,BELOW,FALLING,BELOW,0.79,0
XRPUSDT,544,0.15,1,166,1,NONE,1,BELOW,FALLING,BELOW,0.8,0
XRPUSDT,548,0.01,1,170,1,NONE,1,BELOW,RISING,ABOVE,0.63,0
XRPUSDT,552,0.1,1,174,1,NONE,1,BELOW,FALLING,ABOVE,0.7,0
XRPUSDT,556,0.16,1,2,0,NONE,1,BELOW,FALLING,BELOW,1.5,0
XRPUSDT,560,0.2,1,6,0,NONE,1,BELOW,FALLING,BELOW,0.64,0
XRPUSDT,564,0.17,1,10,0,NONE,1,BELOW,FALLING,BELOW,0.4,0
XRPUSDT,568,0.17,1,14,0,NONE,1,BELOW,FALLING,BELOW,0.46,0
XRPUSDT,572,1.95,1,18,0,NONE,1,ABOVE,FALLING,BELOW,0.29,0
XRPUSDT,576,0.18,1,22,0,BOUNCE,1,ABOVE,RISING,BELOW,1.19,0
XRPUSDT,580,0.07,1,26,0,BOUNCE,1,BELOW,FALLING,BELOW,0.77,0
XRPUSDT,584,0.12,1,30,0,BOUNCE,1,BELOW,RISING,BELOW,0.72,0
XRPUSDT,588,0.16,1,2,1,BOUNCE,1,ABOVE,RISING,ABOVE,2.41,0
XRPUSDT,592,0.48,1,6,1,BOUNCE,1,ABOVE,RISING,ABOVE,0.79,0
XRPUSDT,596,0.18,1,10,1,BOUNCE,1,ABOVE,RISING,ABOVE,0.76,0
XRPUSDT,600,0.69,1,14,1,NONE,1,ABOVE,RISING,BELOW,0.41,0
XRPUSDT,604,0.32,1,18,1,NONE,1,ABOVE,FALLING,BELOW,0.42,0
XRPUSDT,608,0.58,1,22,1,NONE,1,ABOVE,RISING,BELOW,0.7,0
XRPUSDT,612,0.26,1,26,1,NONE,1,BELOW,FALLING,BELOW,0.46,0
XRPUSDT,616,0.01,1,30,1,NONE,1,BELOW,RISING,BELOW,1.39,0
XRPUSDT,620,0.26,1,34,1,BOUNCE,1,BELOW,FALLING,BELOW,1.02,0
XRPUSDT,624,1.14,1,38,0.623,BOUNCE,1,BELOW,FALLING,BELOW,2.29,0
XRPUSDT,628,0.35,1,42,1,BOUNCE,1,BELOW,FALLING,BELOW,0.51,0
XRPUSDT,632,0.19,1,46,1,BOUNCE,1,ABOVE,RISING,BELOW,1,0
XRPUSDT,636,0.5,1,50,1,BOUNCE,1,ABOVE,RISING,BELOW,0.8,0
XRPUSDT,640,0.42,1,54,1,BOUNCE,1,BELOW,FALLING,BELOW,1.26,0
XRPUSDT,644,0.27,1,58,1,NONE,1,ABOVE,RISING,ABOVE,1.06,0
XRPUSDT,648,0.63,1,62,1,NONE,1,ABOVE,RISING,ABOVE,2.63,0
XRPUSDT,652,0.08,1,66,1,NONE,1,ABOVE,RISING,ABOVE,0.88,0
XRPUSDT,656,0.29,1,70,1,NONE,1,ABOVE,RISING,ABOVE,0.5,0
XRPUSDT,660,0.3,1,74,1,NONE,1,ABOVE,RISING,ABOVE,0.3,0
XRPUSDT,664,0.53,1,78,1,NONE,1,BELOW,FALLING,ABOVE,0.25,0
XRPUSDT,668,0.42,1,82,1,NONE,1,ABOVE,RISING,ABOVE,0.55,0
XRPUSDT,672,0.77,1,86,1,NONE,1,ABOVE,RISING,ABOVE,0.51,0
XRPUSDT,676,0.35,1,90,1,NONE,1,ABOVE,RISING,ABOVE,0.45,0
XRPUSDT,680,0.49,1,94,1,NONE,1,ABOVE,RISING,ABOVE,2.03,0
XRPUSDT,684,0.1,1,98,1,NONE,1,ABOVE,RISING,BELOW,1.04,0
XRPUSDT,688,0.07,1,102,1,NONE,1,ABOVE,RISING,ABOVE,0.63,0
XRPUSDT,692,1.24,1,106,1,NONE,1,ABOVE,RISING,BELOW,0.66,0
XRPUSDT,696,1.19,1,110,1,NONE,1,ABOVE,FALLING,ABOVE,0.47,0
XRPUSDT,700,6.27,1,114,1,NONE,1,BELOW,FALLING,BELOW,1.77,0
XRPUSDT,704,0.15,1,118,1,NONE,1,BELOW,FALLING,BELOW,0.63,0
XRPUSDT,708,0.31,1,122,1,NONE,1,BELOW,RISING,BELOW,0.72,0
XRPUSDT,712,5.49,1,126,1,NONE,1,ABOVE,RISING,ABOVE,1.88,0
XRPUSDT,716,0.16,1,130,1,NONE,1,ABOVE,RISING,ABOVE,2.7,0
XRPUSDT,720,0.54,1,134,1,NONE,1,ABOVE,RISING,ABOVE,0.57,0
XRPUSDT,724,0.56,1,138,1,NONE,1,ABOVE,RISING,ABOVE,0.84,0
XRPUSDT,728,0.65,1,142,1,NONE,1,BELOW,FALLING,ABOVE,2.35,0
XRPUSDT,732,0.38,1,146,1,NONE,1,BELOW,FALLING,BELOW,2.51,0
XRPUSDT,736,0.37,1,150,1,NONE,-1,BELOW,FALLING,BELOW,0.77,0
XRPUSDT,740,0.58,1,154,1,NONE,-1,ABOVE,FALLING,ABOVE,0.9,0
XRPUSDT,744,0.18,1,158,1,NONE,-1,BELOW,RISING,BELOW,0.51,0
XRPUSDT,748,2.13,1,162,1,NONE,-1,BELOW,FALLING,BELOW,0.34,0
XRPUSDT,752,0.42,1,166,1,NONE,-1,BELOW,FALLING,BELOW,0.31,0
XRPUSDT,756,0.18,1,170,1,NONE,-1,BELOW,FALLING,BELOW,0.38,0
XRPUSDT,760,0.06,1,174,1,NONE,-1,BELOW,FALLING,BELOW,0.37,0
XRPUSDT,764,1.79,1,178,1,NONE,-1,BELOW,FALLING,BELOW,0.5,0
XRPUSDT,768,0.17,1,182,1,NONE,-1,ABOVE,FALLING,BELOW,0.47,0
XRPUSDT,772,0.9,1,186,1,NONE,-1,BELOW,RISING,BELOW,1.06,0
XRPUSDT,776,0.15,1,190,1,NONE,-1,BELOW,FALLING,BELOW,1.31,0
XRPUSDT,780,0.21,1,194,1,NONE,-1,BELOW,FALLING,ABOVE,1.07,0
XRPUSDT,784,0.74,1,198,1,NONE,-1,ABOVE,FALLING,ABOVE,0.91,0
XRPUSDT,788,0.04,1,202,1,NONE,-1,BELOW,FALLING,ABOVE,0.53,0
XRPUSDT,792,0.46,1,206,1,NONE,-1,BELOW,FALLING,ABOVE,0.76,0
XRPUSDT,796,1.16,1,210,0,NONE,-1,BELOW,FALLING,BELOW,1.47,0
XRPUSDT,800,0.57,1,214,0.264,NONE,-1,BELOW,FALLING,BELOW,0.92,0
XRPUSDT,804,0.27,1,218,1,NONE,-1,ABOVE,RISING,ABOVE,1.11,0
XRPUSDT,808,0.18,1,222,1,NONE,-1,ABOVE,RISING,ABOVE,0.78,0
XRPUSDT,812,1.09,1,226,1,NONE,-1,ABOVE,RISING,ABOVE,0.89,0
XRPUSDT,816,1.09,1,230,1,NONE,-1,ABOVE,RISING,ABOVE,0.71,0
XRPUSDT,820,0.12,1,234,1,NONE,-1,ABOVE,RISING,ABOVE,0.59,0
XRPUSDT,824,0.56,1,238,1,NONE,-1,ABOVE,RISING,ABOVE,0.84,0
XRPUSDT,828,0,1,242,1,NONE,-1,BELOW,FALLING,BELOW,0.93,0
XRPUSDT,832,0.02,1,246,1,NONE,-1,ABOVE,RISING,ABOVE,0.8,0
XRPUSDT,836,0.03,1,250,1,NONE,-1,BELOW,FALLING,BELOW,0.99,0
XRPUSDT,840,0.3,1,254,1,NONE,-1,BELOW,FALLING,BELOW,0.91,0
XRPUSDT,844,0.48,1,258,1,NONE,-1,BELOW,FALLING,BELOW,0.69,0
XRPUSDT,848,0.25,1,262,1,NONE,-1,BELOW,FALLING,BELOW,0.71,0
XRPUSDT,852,0.63,1,266,1,NONE,-1,ABOVE,RISING,ABOVE,1.19,0
XRPUSDT,856,0.58,1,270,1,NONE,-1,ABOVE,RISING,ABOVE,0.39,0
XRPUSDT,860,2.6,1,274,1,NONE,-1,ABOVE,RISING,ABOVE,1.16,0
XRPUSDT,864,0.38,1,278,1,NONE,-1,ABOVE,RISING,ABOVE,0.29,0
XRPUSDT,868,0.38,1,282,1,NONE,-1,ABOVE,RISING,ABOVE,0.67,0
XRPUSDT,872,0.35,1,286,1,NONE,-1,ABOVE,RISING,ABOVE,2.18,0
XRPUSDT,876,1.65,1,290,1,NONE,-1,ABOVE,RISING,BELOW,1.67,0
XRPUSDT,880,0.35,1,294,1,NONE,-1,BELOW,FALLING,BELOW,1.3,0
XRPUSDT,884,0.15,1,298,1,NONE,-1,BELOW,FALLING,BELOW,0.42,0
XRPUSDT,888,0.28,1,302,1,NONE,-1,ABOVE,RISING,ABOVE,0.56,0
XRPUSDT,892,0.31,1,306,1,NONE,-1,BELOW,FALLING,BELOW,0.85,0
XRPUSDT,896,2.45,1,310,1,NONE,-1,BELOW,FALLING,BELOW,1.5,0
XRPUSDT,900,1.95,1,314,1,NONE,-1,BELOW,FALLING,BELOW,1.49,0
XRPUSDT,904,1.07,1,318,1,NONE,-1,ABOVE,FALLING,ABOVE,2.05,0
XRPUSDT,908,0.38,1,322,1,NONE,-1,ABOVE,RISING,ABOVE,2.07,0
XRPUSDT,912,0.12,1,326,1,NONE,-1,BELOW,FALLING,BELOW,0.7,0
XRPUSDT,916,0.52,1,330,1,NONE,-1,ABOVE,RISING,ABOVE,1.11,0
XRPUSDT,920,0.53,1,334,1,NONE,1,ABOVE,RISING,ABOVE,0.74,0
XRPUSDT,924,0.91,1,338,1,NONE,1,BELOW,FALLING,ABOVE,0.49,0
XRPUSDT,928,0.09,1,342,1,NONE,1,BELOW,RISING,ABOVE,0.51,0
XRPUSDT,932,1.97,1,346,1,NONE,1,ABOVE,RISING,ABOVE,1.14,0
XRPUSDT,936,2.24,1,350,1,NONE,1,ABOVE,RISING,ABOVE,1.21,0
XRPUSDT,940,1,1,354,1,NONE,1,ABOVE,RISING,ABOVE,1.04,0
XRPUSDT,944,0.23,1,358,1,NONE,1,ABOVE,FALLING,ABOVE,0.5,0
XRPUSDT,948,0.65,1,362,1,NONE,1,ABOVE,RISING,ABOVE,0.31,0
XRPUSDT,952,0.05,1,366,1,NONE,1,BELOW,FALLING,ABOVE,0.19,0
XRPUSDT,956,1.84,1,370,1,NONE,1,BELOW,RISING,ABOVE,0.55,0
XRPUSDT,960,0.26,1,374,1,NONE,1,BELOW,FALLING,ABOVE,0.52,0
XRPUSDT,964,1.77,1,378,1,NONE,1,BELOW,FALLING,ABOVE,0.75,0
XRPUSDT,968,0.16,1,382,1,NONE,1,ABOVE,RISING,ABOVE,1.34,0
XRPUSDT,972,7.25,1,386,1,NONE,1,ABOVE,RISING,ABOVE,2.88,0
XRPUSDT,976,0.15,1,390,1,NONE,1,BELOW,FALLING,BELOW,0.87,0
XRPUSDT,980,12.34,1,0,0,NONE,1,BELOW,FALLING,BELOW,15.08,0
XRPUSDT,984,0.1,1,4,0,NONE,1,BELOW,FALLING,BELOW,1.08,0
XRPUSDT,988,0.01,1,8,0,NONE,-1,BELOW,FALLING,BELOW,0.76,0
XRPUSDT,992,0.92,1,12,0,NONE,-1,BELOW,FALLING,BELOW,0.3,0
XRPUSDT,996,1.16,1,16,0,NONE,-1,ABOVE,FALLING,BELOW,0.41,0
XRPUSDT,1000,0.07,1,20,0,NONE,-1,ABOVE,FALLING,BELOW,0.41,0
XRPUSDT,1004,0,1,24,0.37,BOUNCE,-1,ABOVE,RISING,ABOVE,1.85,0
XRPUSDT,1008,0.26,1,28,0,BOUNCE,-1,BELOW,FALLING,BELOW,1.75,0
XRPUSDT,1012,0.75,1,32,0,BOUNCE,-1,BELOW,FALLING,BELOW,1.87,1
XRPUSDT,1016,1.21,1,36,0,BOUNCE,-1,BELOW,FALLING,BELOW,1.91,1
XRPUSDT,1020,0.15,1,40,0,BOUNCE,-1,BELOW,FALLING,BELOW,1.6,1
XRPUSDT,1024,0.47,1,44,0,BOUNCE,-1,BELOW,FALLING,BELOW,0.48,1
XRPUSDT,1028,0.67,1,48,0,BOUNCE,-1,BELOW,FALLING,BELOW,0.65,1
XRPUSDT,1032,0.32,1,52,0,NONE,-1,BELOW,FALLING,BELOW,0.42,1
XRPUSDT,1036,0.1,1,2,0,NONE,-1,BELOW,FALLING,BELOW,2,0
XRPUSDT,1040,0.03,1,6,0,NONE,-1,BELOW,FALLING,BELOW,0.64,0
XRPUSDT,1044,0.06,1,10,0,NONE,-1,BELOW,FALLING,BELOW,0.56,0
XRPUSDT,1048,7.85,1,14,0,NONE,-1,BELOW,FALLING,BELOW,0.73,0
XRPUSDT,1052,0.92,1,18,0,NONE,-1,BELOW,FALLING,BELOW,0.86,0
XRPUSDT,1056,0.14,1,22,0,NONE,-1,BELOW,FALLING,BELOW,2.46,0
XRPUSDT,1060,0.23,1,26,0,NONE,-1,BELOW,FALLING,BELOW,0.83,0
XRPUSDT,1064,0.21,1,30,0,NONE,-1,BELOW,FALLING,BELOW,0.67,0
XRPUSDT,1068,2.19,1,34,0,NONE,-1,ABOVE,FALLING,ABOVE,1.15,0
XRPUSDT,1072,0.14,1,38,0,NONE,-1,ABOVE,RISING,ABOVE,0.41,0
XRPUSDT,1076,0.21,1,42,0,NONE,-1,ABOVE,RISING,ABOVE,0.46,0
XRPUSDT,1080,0.07,1,46,0,NONE,-1,ABOVE,RISING,ABOVE,0.72,0
XRPUSDT,1084,0.28,1,50,0,NONE,-1,ABOVE,RISING,ABOVE,1.1,0
XRPUSDT,1088,4.47,1,54,0,NONE,-1,ABOVE,RISING,ABOVE,1.53,0
XRPUSDT,1092,0.84,1,58,0,NONE,-1,ABOVE,RISING,ABOVE,0.92,0
XRPUSDT,1096,0.15,1,62,0,NONE,-1,ABOVE,RISING,ABOVE,0.68,0
XRPUSDT,1100,0.37,1,66,0.317,BOUNCE,-1,ABOVE,RISING,ABOVE,1.69,0
XRPUSDT,1104,0.16,1,70,0.049,BOUNCE,1,ABOVE,RISING,ABOVE,0.67,0
XRPUSDT,1108,0.19,1,74,0.366,BOUNCE,1,ABOVE,RISING,ABOVE,0.62,0
XRPUSDT,1112,0.29,1,78,0,BOUNCE,1,BELOW,FALLING,ABOVE,1.09,0
XRPUSDT,1116,0.07,1,82,0,BOUNCE,1,ABOVE,RISING,ABOVE,0.63,0
XRPUSDT,1120,1.18,1,86,0,BOUNCE,1,BELOW,FALLING,BELOW,2.72,0
XRPUSDT,1124,0.39,1,90,0,NONE,1,BELOW,FALLING,ABOVE,1,0
XRPUSDT,1128,0.08,1,94,0,NONE,1,BELOW,FALLING,ABOVE,1.06,0
XRPUSDT,1132,1.78,1,98,0,NONE,1,BELOW,FALLING,ABOVE,0.59,0
XRPUSDT,1136,1.03,1,102,0,NONE,1,ABOVE,FALLING,ABOVE,0.5,0
XRPUSDT,1140,1.31,1,106,0,NONE,1,ABOVE,RISING,ABOVE,0.44,0
XRPUSDT,1144,0.45,1,110,0,NONE,1,BELOW,FALLING,ABOVE,0.35,0
XRPUSDT,1148,0.85,1,114,0,NONE,1,BELOW,FALLING,ABOVE,0.5,0
XRPUSDT,1152,0.47,1,118,0,NONE,1,BELOW,FALLING,ABOVE,0.4,0
XRPUSDT,1156,0.31,1,122,0,NONE,1,BELOW,FALLING,ABOVE,0.51,0
XRPUSDT,1160,0.06,1,126,0,NONE,1,BELOW,FALLING,ABOVE,0.89,0
XRPUSDT,1164,3.13,1,130,1,NONE,1,ABOVE,RISING,ABOVE,10.31,0
XRPUSDT,1168,0.37,1,134,1,NONE,1,ABOVE,RISING,ABOVE,1.39,0
XRPUSDT,1172,0.18,1,138,1,NONE,1,ABOVE,RISING,BELOW,0.99,0
XRPUSDT,1176,1.53,1,142,1,NONE,1,ABOVE,RISING,BELOW,0.46,0
XRPUSDT,1180,0.96,1,146,1,NONE,1,ABOVE,RISING,ABOVE,0.41,0
XRPUSDT,1184,1.09,1,150,1,NONE,1,BELOW,RISING,BELOW,0.3,0
XRPUSDT,1188,0.61,1,154,1,NONE,1,ABOVE,RISING,ABOVE,0.68,0
XRPUSDT,1192,2.03,1,158,1,NONE,1,ABOVE,RISING,ABOVE,1.26,0
XRPUSDT,1196,1.63,1,162,1,NONE,1,BELOW,FALLING,BELOW,3.05,0
XRPUSDT,1200,1.03,1,166,0.732,NONE,1,BELOW,FALLING,BELOW,2.7,0
XRPUSDT,1204,0.14,1,170,1,NONE,1,BELOW,FALLING,BELOW,0.72,0
XRPUSDT,1208,0.47,1,174,1,NONE,1,BELOW,FALLING,BELOW,0.49,0
XRPUSDT,1212,1.04,1,178,1,NONE,1,BELOW,FALLING,BELOW,0.68,0
XRPUSDT,1216,3.44,1,182,0,NONE,1,BELOW,FALLING,BELOW,1.99,0
XRPUSDT,1220,0.19,1,186,0.951,NONE,-1,ABOVE,FALLING,BELOW,1.34,0
XRPUSDT,1224,0.18,1,190,1,NONE,-1,ABOVE,RISING,BELOW,0.47,0
XRPUSDT,1228,0.27,1,194,1,NONE,-1,ABOVE,RISING,BELOW,0.7,0
XRPUSDT,1232,0.25,1,198,1,NONE,-1,ABOVE,RISING,ABOVE,0.63,0
XRPUSDT,1236,0.17,1,202,1,NONE,-1,ABOVE,RISING,ABOVE,0.29,0
XRPUSDT,1240,1.03,1,206,1,NONE,-1,ABOVE,RISING,ABOVE,0.26,0
XRPUSDT,1244,0.35,1,210,1,NONE,-1,ABOVE,RISING,ABOVE,0.47,0
XRPUSDT,1248,1.89,1,214,1,NONE,-1,ABOVE,RISING,ABOVE,1.42,0
XRPUSDT,1252,0.49,1,218,1,NONE,1,ABOVE,RISING,ABOVE,3.77,0
XRPUSDT,1256,0.68,1,222,1,NONE,1,ABOVE,RISING,ABOVE,0.97,0
XRPUSDT,1260,0.7,1,226,1,NONE,1,ABOVE,RISING,BELOW,0.47,0
XRPUSDT,1264,0.68,1,230,1,NONE,1,BELOW,FALLING,BELOW,0.5,0
XRPUSDT,1268,1.23,1,234,1,NONE,1,BELOW,FALLING,BELOW,0.16,0
XRPUSDT,1272,1.91,1,238,1,NONE,1,ABOVE,RISING,ABOVE,0.67,0
XRPUSDT,1276,0.52,1,242,1,NONE,1,BELOW,FALLING,BELOW,0.35,0
XRPUSDT,1280,0.62,1,246,1,NONE,1,ABOVE,RISING,ABOVE,0.49,0
XRPUSDT,1284,1.51,1,250,1,NONE,1,ABOVE,RISING,ABOVE,0.5,0
XRPUSDT,1288,0.07,1,254,1,NONE,1,ABOVE,RISING,ABOVE,1.13,0
XRPUSDT,1292,0.3,1,258,1,NONE,1,BELOW,FALLING,BELOW,2.08,0
XRPUSDT,1296,0.3,1,262,1,NONE,1,BELOW,FALLING,BELOW,0.94,0
XRPUSDT,1300,0.41,1,266,1,NONE,1,BELOW,FALLING,BELOW,1.33,0
XRPUSDT,1304,0.29,1,270,1,NONE,1,BELOW,FALLING,BELOW,0.51,0
XRPUSDT,1308,0.74,1,274,1,NONE,1,ABOVE,RISING,ABOVE,2.06,0
XRPUSDT,1312,0.13,1,278,1,NONE,1,ABOVE,RISING,BELOW,0.29,0
XRPUSDT,1316,0.42,1,282,1,NONE,1,BELOW,FALLING,BELOW,0.94,0
XRPUSDT,1320,0.52,1,286,1,NONE,1,ABOVE,RISING,BELOW,0.5,0
XRPUSDT,1324,0.22,1,290,1,NONE,1,ABOVE,RISING,ABOVE,0.55,0
XRPUSDT,1328,2.62,1,294,1,NONE,1,BELOW,FALLING,BELOW,1.28,0
XRPUSDT,1332,0.36,1,298,0.951,NONE,-1,BELOW,FALLING,BELOW,1.88,0
XRPUSDT,1336,0.04,1,302,1,NONE,-1,BELOW,FALLING,BELOW,0.82,0
