symbol,t,sig10,vsr10Active,vsr10Age,pos10,last10,trend,closeVsEma,emaSlope,closeVsVwap,volRatio,zone20
LINKUSDT,320,0.68,1,88,0,NONE,1,ABOVE,RISING,ABOVE,0.49,0
LINKUSDT,324,1.2,1,92,0.12,NONE,1,ABOVE,RISING,ABOVE,0.72,0
LINKUSDT,328,0.65,1,96,0,NONE,1,BELOW,FALLING,BELOW,0.86,0
LINKUSDT,332,0.18,1,2,0,NONE,1,BELOW,FALLING,BELOW,1.54,0
LINKUSDT,336,0.47,1,6,0,NONE,1,BELOW,FALLING,BELOW,1,0
LINKUSDT,340,0.3,1,10,0,NONE,1,BELOW,FALLING,BELOW,0.57,0
LINKUSDT,344,0.34,1,14,0,NONE,1,BELOW,FALLING,BELOW,0.71,0
LINKUSDT,348,3.33,1,18,0,BOUNCE,1,ABOVE,RISING,BELOW,1.2,0
LINKUSDT,352,0.81,1,22,0,BOUNCE,1,ABOVE,RISING,BELOW,0.45,0
LINKUSDT,356,1.51,1,26,0,BOUNCE,-1,BELOW,FALLING,BELOW,1.35,0
LINKUSDT,360,2.07,1,30,0,BOUNCE,-1,BELOW,FALLING,BELOW,1.49,0
LINKUSDT,364,1.6,1,34,0,BOUNCE,-1,ABOVE,FALLING,BELOW,1.54,0
LINKUSDT,368,1.02,1,38,0,BOUNCE,-1,BELOW,FALLING,BELOW,0.33,0
LINKUSDT,372,0.05,1,42,0,BOUNCE,-1,ABOVE,RISING,BELOW,0.53,0
LINKUSDT,376,0.46,1,46,0,NONE,-1,ABOVE,RISING,BELOW,0.53,0
LINKUSDT,380,1.34,1,50,0.217,NONE,-1,ABOVE,RISING,ABOVE,0.67,0
LINKUSDT,384,2.11,1,54,0,NONE,-1,ABOVE,RISING,ABOVE,1.13,0
LINKUSDT,388,0.68,1,58,0,NONE,-1,BELOW,RISING,BELOW,0.93,0
LINKUSDT,392,0.77,1,62,1,NONE,-1,ABOVE,RISING,ABOVE,1.36,0
LINKUSDT,396,0.55,1,66,1,NONE,-1,ABOVE,RISING,ABOVE,0.67,0
LINKUSDT,400,0.59,1,70,1,NONE,1,ABOVE,RISING,ABOVE,0.64,0
LINKUSDT,404,1.06,1,74,0.707,NONE,1,ABOVE,RISING,BELOW,0.78,0
LINKUSDT,408,1.58,1,78,0.745,NONE,1,ABOVE,FALLING,BELOW,0.43,0
LINKUSDT,412,0.26,1,82,0,NONE,1,BELOW,FALLING,BELOW,0.81,0
LINKUSDT,416,2.68,1,86,0.236,NONE,1,BELOW,FALLING,BELOW,0.74,0
LINKUSDT,420,0.41,1,90,0.146,NONE,1,BELOW,FALLING,BELOW,0.58,0
LINKUSDT,424,0.19,1,94,1,NONE,1,ABOVE,RISING,ABOVE,0.72,0
LINKUSDT,428,1.01,1,98,0.14,NONE,1,BELOW,FALLING,BELOW,1.18,0
LINKUSDT,432,0.57,1,102,0.083,NONE,1,BELOW,FALLING,BELOW,0.7,0
LINKUSDT,436,0.21,1,106,1,NONE,1,ABOVE,RISING,ABOVE,2.28,0
LINKUSDT,440,0.77,1,110,1,NONE,1,ABOVE,RISING,ABOVE,0.85,0
LINKUSDT,444,0.43,1,114,1,NONE,1,ABOVE,RISING,ABOVE,0.79,0
LINKUSDT,448,1.18,1,118,1,NONE,1,ABOVE,RISING,ABOVE,3.49,0
LINKUSDT,452,0.03,1,122,1,NONE,1,ABOVE,RISING,ABOVE,1.49,0
LINKUSDT,456,0.9,1,126,1,NONE,1,ABOVE,RISING,ABOVE,0.76,0
LINKUSDT,460,0.72,1,130,1,NONE,1,ABOVE,RISING,ABOVE,1.89,0
LINKUSDT,464,0.55,1,134,1,NONE,1,ABOVE,RISING,ABOVE,0.55,0
LINKUSDT,468,1.4,1,138,1,NONE,1,ABOVE,RISING,ABOVE,0.55,0
LINKUSDT,472,2.82,1,142,1,NONE,1,ABOVE,RISING,ABOVE,0.61,0
LINKUSDT,476,1.31,1,146,1,NONE,1,ABOVE,RISING,ABOVE,0.42,0
LINKUSDT,480,0.11,1,150,1,NONE,1,ABOVE,FALLING,ABOVE,0.45,0
LINKUSDT,484,1.5,1,154,1,NONE,1,ABOVE,FALLING,ABOVE,1.16,0
LINKUSDT,488,0.07,1,158,1,NONE,1,BELOW,RISING,ABOVE,0.72,0
LINKUSDT,492,0.91,1,162,1,NONE,1,BELOW,FALLING,BELOW,0.97,0
LINKUSDT,496,0.34,1,166,1,NONE,1,BELOW,FALLING,BELOW,1.05,0
LINKUSDT,500,0.7,1,170,1,NONE,1,BELOW,FALLING,ABOVE,0.86,0
LINKUSDT,504,2.12,1,174,1,NONE,1,ABOVE,RISING,ABOVE,1.06,0
LINKUSDT,508,1.26,1,178,1,NONE,1,ABOVE,RISING,ABOVE,0.62,0
LINKUSDT,512,2.15,1,182,1,NONE,1,ABOVE,RISING,ABOVE,0.8,0
LINKUSDT,516,1.16,1,186,1,NONE,1,BELOW,FALLING,BELOW,0.54,0
LINKUSDT,520,0.4,1,190,1,NONE,1,ABOVE,FALLING,ABOVE,1.29,0
LINKUSDT,524,0.3,1,194,1,NONE,1,ABOVE,RISING,ABOVE,1.2,0
LINKUSDT,528,0.13,1,198,1,NONE,1,ABOVE,RISING,ABOVE,1.03,0
LINKUSDT,532,0.06,1,202,1,NONE,1,ABOVE,RISING,ABOVE,1.16,0
LINKUSDT,536,0.36,1,206,1,NONE,1,BELOW,RISING,ABOVE,1.49,0
LINKUSDT,540,0.97,1,210,1,NONE,1,BELOW,FALLING,BELOW,0.78,0
LINKUSDT,544,1.14,1,214,1,NONE,1,BELOW,FALLING,BELOW,0.52,0
LINKUSDT,548,0.11,1,218,1,NONE,1,BELOW,RISING,ABOVE,0.5,0
LINKUSDT,552,0.04,1,222,1,NONE,1,BELOW,FALLING,BELOW,0.85,0
LINKUSDT,556,0.34,1,226,1,NONE,1,BELOW,FALLING,BELOW,1.1,0
LINKUSDT,560,0.43,1,230,1,NONE,1,ABOVE,RISING,ABOVE,1.09,0
LINKUSDT,564,0.81,1,234,1,NONE,1,BELOW,FALLING,BELOW,0.67,0
LINKUSDT,568,1.3,1,238,1,NONE,1,BELOW,FALLING,BELOW,0.86,0
LINKUSDT,572,0.39,1,242,1,NONE,1,ABOVE,RISING,ABOVE,1.21,0
LINKUSDT,576,0.16,1,246,1,NONE,1,ABOVE,RISING,ABOVE,1.84,0
LINKUSDT,580,0.44,1,250,1,NONE,1,BELOW,FALLING,BELOW,0.9,0
LINKUSDT,584,0.67,1,254,1,NONE,1,ABOVE,RISING,ABOVE,0.7,0
LINKUSDT,588,0.08,1,258,1,NONE,1,ABOVE,RISING,ABOVE,2.76,0
LINKUSDT,592,0.48,1,262,1,NONE,1,ABOVE,RISING,ABOVE,0.49,0
LINKUSDT,596,1.08,1,266,1,NONE,1,ABOVE,RISING,ABOVE,0.82,0
LINKUSDT,600,0.45,1,270,1,NONE,1,ABOVE,RISING,ABOVE,0.21,0
LINKUSDT,604,0.79,1,274,1,NONE,1,ABOVE,RISING,ABOVE,0.19,0
LINKUSDT,608,0.32,1,278,1,NONE,1,ABOVE,RISING,ABOVE,0.45,0
LINKUSDT,612,0.26,1,282,1,NONE,1,ABOVE,RISING,ABOVE,0.83,0
LINKUSDT,616,0.76,1,286,1,NONE,1,ABOVE,RISING,ABOVE,0.73,0
LINKUSDT,620,0.47,1,2,0,NONE,1,BELOW,FALLING,BELOW,0.84,0
LINKUSDT,624,0.71,1,6,0,NONE,1,BELOW,FALLING,BELOW,1.22,0
LINKUSDT,628,0.12,1,10,0,NONE,1,BELOW,FALLING,BELOW,0.48,0
LINKUSDT,632,0.45,1,14,0,NONE,1,ABOVE,RISING,BELOW,0.72,0
LINKUSDT,636,0.79,1,18,0,BOUNCE,1,ABOVE,RISING,BELOW,0.92,0
LINKUSDT,640,2.4,1,22,0,BOUNCE,1,BELOW,RISING,BELOW,1.57,0
LINKUSDT,644,0.72,1,3,1,BOUNCE,1,ABOVE,RISING,ABOVE,2.32,0
LINKUSDT,648,1.45,1,7,1,BOUNCE,1,BELOW,RISING,ABOVE,2.68,0
LINKUSDT,652,0.06,1,11,1,BOUNCE,1,ABOVE,RISING,ABOVE,1.39,0
LINKUSDT,656,0.12,1,15,1,BOUNCE,1,ABOVE,RISING,ABOVE,0.27,0
LINKUSDT,660,0.38,1,19,1,BOUNCE,1,ABOVE,RISING,ABOVE,0.3,0
LINKUSDT,664,0.18,1,23,1,BOUNCE,1,BELOW,RISING,ABOVE,0.42,0
LINKUSDT,668,0.65,1,27,1,BOUNCE,1,BELOW,FALLING,ABOVE,0.47,0
LINKUSDT,672,0.41,1,31,1,BOUNCE,1,ABOVE,FALLING,ABOVE,0.69,0
LINKUSDT,676,1.01,1,35,1,NONE,1,ABOVE,RISING,ABOVE,1.1,0
LINKUSDT,680,0.2,1,39,1,NONE,1,ABOVE,RISING,ABOVE,1.43,0
LINKUSDT,684,0.52,1,43,1,NONE,1,ABOVE,RISING,BELOW,0.9,0
LINKUSDT,688,0.07,1,47,1,NONE,1,BELOW,FALLING,BELOW,0.7,0
LINKUSDT,692,0.28,1,51,1,NONE,1,ABOVE,RISING,ABOVE,0.64,0
LINKUSDT,696,0.81,1,55,1,NONE,1,ABOVE,RISING,ABOVE,0.47,0
LINKUSDT,700,0.18,1,59,1,NONE,1,BELOW,RISING,BELOW,0.81,0
LINKUSDT,704,0.16,1,63,1,NONE,1,ABOVE,RISING,ABOVE,0.61,0
LINKUSDT,708,2.63,1,67,1,NONE,1,BELOW,RISING,BELOW,0.76,0
LINKUSDT,712,1.88,1,71,1,NONE,1,ABOVE,RISING,ABOVE,3.71,0
LINKUSDT,716,0.8,1,75,1,NONE,1,ABOVE,RISING,ABOVE,1.51,0
LINKUSDT,720,0.3,1,79,1,NONE,1,ABOVE,RISING,ABOVE,0.91,0
LINKUSDT,724,0.45,1,83,1,NONE,1,ABOVE,RISING,ABOVE,0.99,0
LINKUSDT,728,0.51,1,87,1,NONE,1,BELOW,RISING,ABOVE,2.84,0
LINKUSDT,732,0.3,1,91,0,NONE,1,BELOW,FALLING,BELOW,2.96,0
LINKUSDT,736,0.39,1,95,0,NONE,-1,BELOW,FALLING,BELOW,0.89,0
LINKUSDT,740,0.81,1,99,1,NONE,-1,ABOVE,FALLING,BELOW,0.92,0
LINKUSDT,744,0.41,1,103,1,NONE,-1,BELOW,RISING,BELOW,0.46,0
LINKUSDT,748,1.87,1,107,0.456,NONE,-1,BELOW,FALLING,BELOW,0.43,0
LINKUSDT,752,0.13,1,111,0,NONE,-1,BELOW,FALLING,BELOW,0.48,0
LINKUSDT,756,1.59,1,115,0,NONE,-1,BELOW,FALLING,BELOW,0.58,0
LINKUSDT,760,0.39,1,119,0,NONE,-1,BELOW,FALLING,BELOW,0.56,0
LINKUSDT,764,0.58,1,123,0,NONE,-1,BELOW,FALLING,BELOW,0.38,0
LINKUSDT,768,0.21,1,127,0.184,NONE,-1,ABOVE,RISING,BELOW,0.71,0
LINKUSDT,772,4.98,1,131,0,NONE,-1,BELOW,FALLING,BELOW,1.41,0
LINKUSDT,776,0.28,1,135,0,NONE,-1,BELOW,FALLING,BELOW,1.13,0
LINKUSDT,780,0.04,1,139,0,NONE,-1,BELOW,FALLING,ABOVE,1.15,0
LINKUSDT,784,0.17,1,143,0,NONE,-1,ABOVE,RISING,ABOVE,0.92,0
LINKUSDT,788,0.08,1,147,0,NONE,-1,BELOW,FALLING,BELOW,0.93,0
LINKUSDT,792,2.75,1,151,0,NONE,-1,BELOW,FALLING,BELOW,0.71,0
LINKUSDT,796,0.56,1,155,0,NONE,-1,BELOW,FALLING,BELOW,0.93,0
LINKUSDT,800,2.46,1,159,0,NONE,-1,ABOVE,FALLING,ABOVE,1.69,0
LINKUSDT,804,0.43,1,163,0,NONE,-1,ABOVE,RISING,ABOVE,0.84,0
LINKUSDT,808,0.48,1,167,0,NONE,-1,ABOVE,RISING,ABOVE,0.82,0
LINKUSDT,812,0.6,1,171,0.061,NONE,-1,ABOVE,RISING,ABOVE,1.57,0
LINKUSDT,816,0.59,1,175,0,NONE,-1,ABOVE,RISING,ABOVE,1.23,0
LINKUSDT,820,1.97,1,179,0,NONE,-1,ABOVE,RISING,ABOVE,0.46,0
LINKUSDT,824,0.95,1,183,0.565,NONE,-1,ABOVE,RISING,ABOVE,1.05,0
LINKUSDT,828,0.14,1,187,0,NONE,-1,BELOW,FALLING,ABOVE,0.7,0
LINKUSDT,832,0.06,1,191,0.245,NONE,-1,ABOVE,RISING,ABOVE,0.7,0
LINKUSDT,836,0.43,1,195,0,NONE,1,BELOW,FALLING,ABOVE,0.75,0
LINKUSDT,840,0.12,1,199,0,NONE,1,BELOW,FALLING,ABOVE,0.78,0
LINKUSDT,844,0.33,1,203,0,NONE,1,BELOW,FALLING,BELOW,0.97,0
LINKUSDT,848,0.62,1,207,0,NONE,1,ABOVE,RISING,ABOVE,0.93,0
LINKUSDT,852,0.57,1,211,1,NONE,1,ABOVE,RISING,ABOVE,0.97,0
LINKUSDT,856,0.35,1,215,0.946,NONE,1,ABOVE,RISING,ABOVE,0.45,0
LINKUSDT,860,2.03,1,219,1,NONE,1,ABOVE,RISING,ABOVE,1.95,0
LINKUSDT,864,0.78,1,223,1,NONE,1,ABOVE,RISING,ABOVE,0.43,0
LINKUSDT,868,0.62,1,227,1,NONE,1,ABOVE,RISING,ABOVE,0.89,0
LINKUSDT,872,0.17,1,231,1,NONE,1,ABOVE,RISING,ABOVE,0.75,0
LINKUSDT,876,1.66,1,235,1,NONE,1,BELOW,FALLING,BELOW,1.04,0
LINKUSDT,880,2.07,1,239,0.238,NONE,1,BELOW,FALLING,BELOW,1.67,0
LINKUSDT,884,0.1,1,243,0.946,NONE,1,BELOW,FALLING,ABOVE,0.78,0
LINKUSDT,888,0.08,1,247,1,NONE,1,ABOVE,RISING,ABOVE,0.57,0
LINKUSDT,892,0.39,1,251,0.599,NONE,1,BELOW,FALLING,BELOW,1.06,0
LINKUSDT,896,1.89,1,255,0,NONE,1,BELOW,FALLING,BELOW,1.88,0
LINKUSDT,900,0.07,1,259,0.306,NONE,1,BELOW,FALLING,BELOW,0.64,0
LINKUSDT,904,2.19,1,263,1,NONE,1,ABOVE,FALLING,ABOVE,2.37,0
LINKUSDT,908,0.71,1,267,1,NONE,1,ABOVE,RISING,ABOVE,1.01,0
LINKUSDT,912,0.2,1,271,0.769,NONE,1,ABOVE,FALLING,BELOW,0.51,0
LINKUSDT,916,0.28,1,275,1,NONE,1,ABOVE,RISING,ABOVE,0.86,0
LINKUSDT,920,0.1,1,279,1,NONE,1,ABOVE,RISING,ABOVE,0.8,0
LINKUSDT,924,0.74,1,283,1,NONE,1,BELOW,FALLING,ABOVE,0.57,0
LINKUSDT,928,3.8,1,287,0.762,NONE,1,BELOW,FALLING,BELOW,2.05,0
LINKUSDT,932,0.15,1,291,1,NONE,1,ABOVE,RISING,ABOVE,0.9,0
LINKUSDT,936,0.27,1,295,1,NONE,1,BELOW,FALLING,ABOVE,0.84,0
LINKUSDT,940,0.87,1,299,1,NONE,1,ABOVE,RISING,ABOVE,1.14,0
LINKUSDT,944,0.26,1,303,1,NONE,1,BELOW,FALLING,BELOW,0.45,0
LINKUSDT,948,0.21,1,307,1,NONE,1,ABOVE,FALLING,ABOVE,0.36,0
LINKUSDT,952,2.62,1,311,1,NONE,1,ABOVE,FALLING,ABOVE,0.51,0
LINKUSDT,956,0.5,1,315,0.986,NONE,1,BELOW,FALLING,BELOW,0.85,0
LINKUSDT,960,0.38,1,319,1,NONE,1,ABOVE,FALLING,ABOVE,0.92,0
LINKUSDT,964,1.66,1,323,1,NONE,1,ABOVE,RISING,ABOVE,0.52,0
LINKUSDT,968,1.04,1,327,1,NONE,1,ABOVE,RISING,ABOVE,0.51,0
LINKUSDT,972,0.89,1,331,1,NONE,1,ABOVE,RISING,ABOVE,1.17,0
LINKUSDT,976,0.02,1,335,0.898,NONE,1,BELOW,FALLING,BELOW,0.99,0
LINKUSDT,980,6.16,1,339,0,NONE,1,BELOW,FALLING,BELOW,4.05,0
LINKUSDT,984,0.17,1,343,0,NONE,1,BELOW,FALLING,BELOW,1.32,0
LINKUSDT,988,0.12,1,347,0,NONE,-1,BELOW,FALLING,BELOW,0.62,0
LINKUSDT,992,0.49,1,351,0,NONE,-1,BELOW,FALLING,BELOW,0.37,0
LINKUSDT,996,1.08,1,355,0,NONE,-1,ABOVE,RISING,BELOW,0.34,0
LINKUSDT,1000,3.62,1,359,0,NONE,-1,BELOW,FALLING,BELOW,1.1,0
LINKUSDT,1004,0.61,1,363,0.558,NONE,-1,ABOVE,RISING,ABOVE,1.45,0
LINKUSDT,1008,1.47,1,367,0,NONE,-1,BELOW,FALLING,BELOW,1.35,0
LINKUSDT,1012,0.36,1,2,0,NONE,-1,BELOW,FALLING,BELOW,1.66,0
LINKUSDT,1016,0.24,1,6,0,NONE,-1,BELOW,FALLING,BELOW,1.17,0
LINKUSDT,1020,0.15,1,10,0,NONE,-1,BELOW,FALLING,BELOW,0.76,0
LINKUSDT,1024,0.35,1,14,0,NONE,-1,BELOW,FALLING,BELOW,0.62,0
LINKUSDT,1028,0.81,1,18,0,NONE,-1,BELOW,FALLING,BELOW,0.48,0
LINKUSDT,1032,0.84,1,22,0,NONE,-1,BELOW,FALLING,BELOW,0.39,0
LINKUSDT,1036,0.24,1,2,0,NONE,-1,BELOW,FALLING,BELOW,1.02,0
LINKUSDT,1040,0.19,1,6,0,NONE,-1,BELOW,FALLING,BELOW,0.75,0
LINKUSDT,1044,0.09,1,10,0,NONE,-1,BELOW,FALLING,BELOW,0.48,0
LINKUSDT,1048,0.5,1,14,0.341,BOUNCE,-1,ABOVE,RISING,BELOW,0.63,0
LINKUSDT,1052,0.76,1,18,0,BOUNCE,-1,BELOW,FALLING,BELOW,1.05,0
LINKUSDT,1056,0.17,1,22,0,BOUNCE,-1,BELOW,FALLING,BELOW,1.3,0
LINKUSDT,1060,0.38,1,26,0,BOUNCE,-1,BELOW,FALLING,BELOW,2.21,0
LINKUSDT,1064,0.08,1,30,0,BOUNCE,-1,BELOW,FALLING,BELOW,0.86,0
LINKUSDT,1068,0.41,1,34,0,BOUNCE,-1,BELOW,FALLING,ABOVE,1,0
LINKUSDT,1072,0.64,1,38,0,NONE,-1,ABOVE,RISING,ABOVE,0.48,0
LINKUSDT,1076,0.7,1,42,0,NONE,-1,ABOVE,RISING,ABOVE,0.36,0
LINKUSDT,1080,0.09,1,46,0,NONE,-1,ABOVE,RISING,ABOVE,0.54,0
LINKUSDT,1084,0.83,1,50,0,NONE,-1,ABOVE,RISING,ABOVE,0.56,0
LINKUSDT,1088,3.56,1,54,0,NONE,-1,ABOVE,RISING,ABOVE,2.36,0
LINKUSDT,1092,5.78,1,58,0,NONE,-1,ABOVE,RISING,ABOVE,2.25,0
LINKUSDT,1096,0.34,1,62,0,NONE,-1,ABOVE,RISING,ABOVE,0.92,0
LINKUSDT,1100,0.25,1,66,0.023,NONE,-1,ABOVE,RISING,ABOVE,1.54,0
LINKUSDT,1104,1.08,1,70,0,NONE,-1,ABOVE,RISING,ABOVE,0.73,0
LINKUSDT,1108,1.06,1,74,0,NONE,-1,ABOVE,RISING,ABOVE,0.54,0
LINKUSDT,1112,0.09,1,78,0,NONE,-1,BELOW,FALLING,ABOVE,0.53,0
LINKUSDT,1116,0.5,1,82,0,NONE,-1,ABOVE,RISING,ABOVE,0.34,0
LINKUSDT,1120,1.27,1,86,0,NONE,-1,BELOW,FALLING,ABOVE,1.51,0
LINKUSDT,1124,1.17,1,90,0,NONE,1,ABOVE,RISING,ABOVE,0.79,0
LINKUSDT,1128,0.81,1,94,0,NONE,1,ABOVE,RISING,ABOVE,0.56,0
LINKUSDT,1132,0.2,1,98,0,NONE,1,BELOW,FALLING,ABOVE,1.48,0
LINKUSDT,1136,1.07,1,102,0,NONE,1,ABOVE,FALLING,ABOVE,0.44,0
LINKUSDT,1140,0.03,1,106,0,NONE,1,BELOW,RISING,ABOVE,0.49,0
LINKUSDT,1144,0.64,1,110,0,NONE,1,BELOW,FALLING,ABOVE,0.76,0
LINKUSDT,1148,0.97,1,114,0,NONE,1,BELOW,FALLING,ABOVE,0.61,0
LINKUSDT,1152,0.44,1,118,0,NONE,1,BELOW,FALLING,ABOVE,1.39,0
LINKUSDT,1156,0.15,1,122,0,NONE,1,BELOW,FALLING,ABOVE,0.53,0
LINKUSDT,1160,0.09,1,126,0,NONE,1,ABOVE,FALLING,ABOVE,0.6,0
LINKUSDT,1164,0.32,1,130,0.011,NONE,1,ABOVE,RISING,ABOVE,0.93,0
LINKUSDT,1168,0.01,1,134,0.648,NONE,1,ABOVE,RISING,ABOVE,0.98,0
LINKUSDT,1172,0.34,1,138,0.432,NONE,1,ABOVE,RISING,ABOVE,0.64,0
LINKUSDT,1176,0.34,1,142,0,NONE,1,BELOW,FALLING,BELOW,0.78,0
LINKUSDT,1180,0.15,1,146,0,NONE,1,BELOW,FALLING,BELOW,0.58,0
LINKUSDT,1184,0.24,1,150,0,NONE,1,BELOW,FALLING,BELOW,0.6,0
LINKUSDT,1188,0.11,1,154,0,NONE,1,BELOW,FALLING,BELOW,0.55,0
LINKUSDT,1192,1.56,1,158,0,NONE,1,BELOW,FALLING,BELOW,1.22,0
LINKUSDT,1196,3.13,1,162,0,NONE,1,BELOW,FALLING,BELOW,3.25,0
LINKUSDT,1200,3.24,1,166,0,NONE,1,BELOW,FALLING,BELOW,3.43,0
LINKUSDT,1204,0.26,1,170,0,NONE,-1,BELOW,FALLING,BELOW,0.55,0
LINKUSDT,1208,0.28,1,174,0,NONE,-1,BELOW,FALLING,BELOW,0.76,0
LINKUSDT,1212,1.28,1,178,0,NONE,-1,BELOW,FALLING,BELOW,1.05,0
LINKUSDT,1216,1.55,1,182,0,NONE,-1,BELOW,FALLING,BELOW,1.29,0
LINKUSDT,1220,0.24,1,186,0,NONE,-1,ABOVE,RISING,BELOW,2.25,0
LINKUSDT,1224,0.07,1,190,0,NONE,-1,ABOVE,RISING,ABOVE,0.62,0
LINKUSDT,1228,0.93,1,194,0,NONE,-1,ABOVE,RISING,BELOW,0.25,0
LINKUSDT,1232,0.57,1,198,0,NONE,-1,ABOVE,RISING,ABOVE,0.15,0
LINKUSDT,1236,0.91,1,202,0,NONE,-1,ABOVE,RISING,ABOVE,0.32,0
LINKUSDT,1240,0.61,1,206,0.886,NONE,-1,ABOVE,RISING,ABOVE,1.29,0
LINKUSDT,1244,0.05,1,210,0.409,NONE,-1,ABOVE,RISING,ABOVE,0.62,0
LINKUSDT,1248,0.94,1,214,0.875,NONE,1,ABOVE,RISING,ABOVE,0.65,0
LINKUSDT,1252,1.94,1,218,0.136,NONE,1,ABOVE,RISING,ABOVE,2.06,0
LINKUSDT,1256,0.15,1,222,1,NONE,1,ABOVE,RISING,ABOVE,1.02,0
LINKUSDT,1260,0.2,1,226,1,NONE,1,ABOVE,RISING,BELOW,0.46,0
LINKUSDT,1264,0,1,230,0.614,NONE,1,BELOW,FALLING,BELOW,0.81,0
LINKUSDT,1268,1.31,1,234,0.534,NONE,1,BELOW,FALLING,BELOW,0.47,0
LINKUSDT,1272,0.3,1,238,0.102,NONE,1,BELOW,FALLING,BELOW,0.24,0
LINKUSDT,1276,2.83,1,242,0.205,NONE,1,BELOW,FALLING,BELOW,0.74,0
LINKUSDT,1280,0.02,1,246,0.17,NONE,1,BELOW,FALLING,BELOW,0.76,0
LINKUSDT,1284,0,1,250,0,NONE,1,BELOW,FALLING,BELOW,2.03,0
LINKUSDT,1288,0.32,1,254,0,NONE,1,BELOW,FALLING,BELOW,1.03,0
LINKUSDT,1292,0.4,1,258,0,NONE,1,BELOW,FALLING,BELOW,1.78,0
LINKUSDT,1296,0.22,1,262,0,NONE,1,BELOW,FALLING,BELOW,0.67,0
LINKUSDT,1300,0.5,1,266,0,NONE,1,BELOW,FALLING,BELOW,0.49,0
LINKUSDT,1304,0.65,1,270,0,NONE,-1,BELOW,FALLING,BELOW,0.68,0
LINKUSDT,1308,1.47,1,274,0,NONE,-1,ABOVE,FALLING,BELOW,2.17,0
LINKUSDT,1312,0.87,1,278,0,NONE,-1,ABOVE,RISING,BELOW,0.62,0
LINKUSDT,1316,0.52,1,282,0,NONE,-1,BELOW,RISING,BELOW,1.79,0
LINKUSDT,1320,0.68,1,286,0,NONE,-1,ABOVE,RISING,BELOW,0.39,0
LINKUSDT,1324,0.11,1,290,0,NONE,-1,BELOW,RISING,BELOW,0.27,0
LINKUSDT,1328,0.27,1,294,0,NONE,-1,BELOW,FALLING,BELOW,0.92,0
LINKUSDT,1332,0.28,1,298,0,NONE,-1,BELOW,FALLING,BELOW,0.75,0
