time,equity
2023-03-24 11:15,3530.1668
2023-03-27 06:00,3562.9974
2023-03-27 08:30,3596.1333
2023-03-27 14:00,3629.5773
2023-03-27 14:15,3663.3324
2023-03-27 14:30,3697.4014
2023-03-27 14:45,3657.8392
2023-03-28 20:30,3691.8571
2023-03-31 10:00,3726.1913
2023-03-31 14:15,3698.0772
2023-03-31 14:30,3732.4694
2023-04-02 00:45,3767.1813
2023-04-03 18:15,3802.2161
2023-04-04 03:00,3786.8932
2023-04-04 05:15,3746.3734
2023-04-07 14:30,3781.2147
2023-04-08 17:45,3816.38
2023-04-08 18:45,3796.2867
2023-04-08 20:00,3777.4951
2023-04-10 10:45,3741.7222
2023-04-10 17:15,3776.5203
2023-04-12 08:00,3811.6419
2023-04-12 12:45,3847.0902
2023-04-12 15:00,3882.8681
2023-04-13 08:30,3918.9788
2023-04-15 08:15,3955.4253
2023-04-16 12:30,3992.2107
2023-04-18 03:00,3949.4941
2023-04-18 05:00,3986.2244
2023-04-18 06:45,4023.2963
2023-04-18 08:00,3980.247
2023-04-19 06:45,4017.2633
2023-04-19 08:00,4054.6238
2023-04-20 16:00,4092.3318
2023-04-23 16:30,4130.3905
2023-04-23 16:45,4168.8032
2023-04-23 19:30,4124.197
2023-04-24 02:30,4080.0681
2023-04-27 12:30,4118.0127
2023-04-28 00:30,4156.3102
2023-04-30 20:45,4194.9639
2023-05-02 14:00,4233.9771
2023-05-04 15:15,4273.3531
2023-05-04 23:30,4248.8881
2023-05-05 12:30,4203.425
2023-05-06 03:30,4242.5169
2023-05-06 05:15,4281.9723
2023-05-08 00:15,4321.7946
2023-05-08 01:30,4361.9873
2023-05-08 01:30,4315.314
2023-05-08 03:30,4269.1402
2023-05-10 19:00,4308.8432
2023-05-11 03:30,4348.9154
2023-05-11 03:30,4389.3603
2023-05-11 11:00,4430.1814
2023-05-11 14:30,4471.3821
2023-05-14 16:45,4512.9659
2023-05-15 04:00,4554.9365
2023-05-16 01:15,4506.1987
2023-05-16 03:30,4457.9824
2023-05-17 00:00,4499.4416
2023-05-17 05:00,4451.2976
2023-05-17 14:45,4403.6687
2023-05-17 19:00,4356.5494
2023-05-20 11:15,4340.9748
2023-05-21 15:30,4381.3458
2023-05-24 02:15,4422.0923
2023-05-24 03:30,4463.2178
2023-05-24 04:45,4504.7257
2023-05-25 15:15,4487.8781
2023-05-26 02:00,4529.6153
2023-05-26 06:45,4481.1484
2023-05-27 12:45,4453.4101
2023-05-28 21:30,4494.8268
2023-05-30 04:30,4536.6287
2023-06-02 00:45,4488.0868
2023-06-02 00:45,4529.826
2023-06-02 05:15,4571.9534
2023-06-04 09:00,4614.4726
2023-06-04 09:15,4657.3872
2023-06-04 11:45,4700.7009
2023-06-05 03:00,4744.4174
2023-06-05 04:30,4788.5405
2023-06-07 12:15,4833.0739
2023-06-07 14:30,4878.0215
2023-06-09 05:45,4923.3871
2023-06-09 11:15,4897.6378
2023-06-09 16:45,4943.1858
2023-06-09 18:45,4989.1574
2023-06-09 20:00,5035.5566
2023-06-10 01:00,5082.3873
2023-06-10 02:15,5129.6535
2023-06-10 03:00,5177.3592
2023-06-10 03:30,5225.5087
2023-06-10 04:15,5274.1059
2023-06-12 04:30,5323.1551
2023-06-14 20:00,5372.6604
2023-06-14 20:45,5315.173
2023-06-14 21:45,5364.6041
2023-06-18 19:15,5307.2028
2023-06-19 06:45,5356.5598
2023-06-19 18:45,5406.3758
2023-06-20 18:00,5456.6551
2023-06-20 18:15,5507.402
2023-06-20 18:15,5558.6208
2023-06-20 20:45,5610.316
2023-06-23 06:00,5662.4919
2023-06-24 14:30,5715.1531
2023-06-25 03:15,5768.304
2023-06-25 04:00,5821.9493
2023-06-25 06:45,5876.0934
2023-06-26 00:30,5930.7411
2023-06-26 06:15,5867.2821
2023-06-26 12:15,5804.5022
2023-06-26 17:30,5742.394
2023-06-28 00:45,5795.7983
2023-06-28 03:00,5849.6992
2023-06-28 04:30,5904.1014
2023-06-30 16:30,5840.9275
2023-06-30 18:15,5778.4296
2023-07-01 12:45,5832.169
2023-07-01 15:00,5886.4082
2023-07-02 00:00,5823.4236
2023-07-02 22:30,5877.5815
2023-07-02 23:15,5932.243
2023-07-03 03:30,5987.4128
2023-07-03 04:30,6043.0958
2023-07-03 05:00,6099.2966
2023-07-06 03:30,6075.7838
2023-07-06 13:15,6132.2886
2023-07-06 13:30,6189.3188
2023-07-06 14:15,6123.0931
2023-07-07 12:30,6180.0379
2023-07-09 09:15,6237.5122
2023-07-09 16:45,6170.7709
2023-07-10 00:15,6228.159
2023-07-10 01:45,6286.0809
2023-07-10 02:15,6243.3041
2023-07-10 07:00,6190.5794
2023-07-10 21:45,6248.1518
2023-07-11 20:30,6306.2596
2023-07-13 01:45,6364.9078
2023-07-13 03:00,6296.8033
2023-07-13 06:15,6355.3636
2023-07-13 09:15,6414.4685
2023-07-13 12:30,6474.123
2023-07-13 14:00,6534.3324
2023-07-13 15:15,6464.415
2023-07-13 15:30,6524.5341
2023-07-15 07:15,6454.7216
2023-07-15 07:45,6514.7505
2023-07-15 11:15,6445.0427
2023-07-16 07:45,6504.9816
2023-07-16 11:00,6565.4779
2023-07-17 07:45,6495.2273
2023-07-17 09:00,6425.7283
2023-07-18 01:00,6485.4876
2023-07-18 15:00,6416.0929
2023-07-20 04:45,6475.7626
2023-07-20 15:15,6461.6778
2023-07-20 15:30,6521.7714
2023-07-20 15:45,6582.4238
2023-07-20 16:00,6643.6404
2023-07-21 01:15,6705.4262
2023-07-22 20:15,6767.7867
2023-07-23 11:45,6695.3714
2023-07-24 09:45,6653.291
2023-07-27 16:45,6622.8854
2023-07-27 18:15,6618.2494
2023-07-28 13:45,6679.7991
2023-07-29 07:45,6630.5356
2023-07-30 00:45,6559.5889
2023-07-30 01:30,6515.1149
2023-08-01 00:00,6445.4032
2023-08-01 05:45,6376.4373
2023-08-01 07:45,6358.3283
2023-08-02 14:00,6417.4607
2023-08-02 14:00,6477.1431
2023-08-02 16:30,6537.3805
2023-08-04 21:15,6598.1782
2023-08-06 09:30,6659.5412
2023-08-06 14:15,6661.3726
2023-08-06 18:15,6723.3234
2023-08-07 09:30,6785.8503
2023-08-07 16:45,6743.303
2023-08-07 17:00,6671.1496
2023-08-08 13:30,6733.1913
2023-08-14 00:45,6795.81
2023-08-14 08:00,6723.0948
2023-08-14 17:00,6701.0431
2023-08-14 22:30,6763.3628
2023-08-15 15:00,6826.2621
2023-08-15 15:30,6889.7463
2023-08-15 18:15,6953.8209
2023-08-17 20:30,7018.4915
2023-08-21 05:30,7083.7635
2023-08-21 06:45,7149.6425
2023-08-23 01:00,7216.1341
2023-08-24 13:00,7283.2442
2023-08-24 14:30,7205.3135
2023-08-28 07:00,7176.8164
2023-08-28 13:15,7243.5608
2023-08-28 15:00,7310.926
2023-08-29 07:00,7232.6991
2023-08-29 08:15,7155.3092
2023-08-29 12:15,7122.5736
2023-08-29 12:30,7099.4965
2023-08-29 12:45,7023.5319
2023-08-29 14:30,6948.3801
2023-08-29 14:30,6874.0324
2023-08-31 17:30,6800.4803
2023-09-01 18:30,6727.7151
2023-09-03 23:30,6790.2829
2023-09-04 15:30,6744.4824
2023-09-06 15:30,6672.3165
2023-09-06 16:30,6640.723
2023-09-07 05:30,6569.6673
2023-09-07 13:30,6524.7636
2023-09-07 13:30,6454.9487
2023-09-07 14:00,6385.8807
2023-09-07 23:30,6317.5518
2023-09-09 17:00,6286.8169
2023-09-10 02:45,6345.2843
2023-09-10 04:15,6404.2954
2023-09-11 10:45,6372.6582
2023-09-13 06:30,6332.0325
2023-09-15 13:30,6264.2798
2023-09-15 22:45,6211.9104
2023-09-15 23:30,6269.6812
2023-09-15 23:45,6202.5956
2023-09-15 23:45,6260.2797
2023-09-16 01:00,6318.5003
2023-09-17 11:45,6377.2624
2023-09-18 06:45,6436.5709
2023-09-18 11:30,6496.431
2023-09-19 02:00,6426.9192
2023-09-21 05:15,6358.1512
2023-09-22 19:00,6417.282
2023-09-24 19:00,6348.6171
2023-09-24 19:15,6407.6592
2023-09-25 03:30,6467.2504
2023-09-25 04:00,6527.3959
2023-09-26 08:30,6588.1006
2023-09-28 07:15,6649.37
2023-09-28 07:30,6711.2091
2023-09-28 07:30,6773.6234
2023-09-28 13:00,6836.6181
2023-09-28 13:45,6826.2264
2023-09-28 14:30,6889.7103
2023-09-29 03:45,6953.7846
2023-09-30 04:45,6879.3791
2023-10-01 07:30,6943.3573
2023-10-01 12:00,6869.0634
2023-10-01 22:30,6826.7843
2023-10-01 22:45,6768.7908
2023-10-05 17:00,6720.157
2023-10-06 23:00,6682.2218
2023-10-07 17:00,6679.5823
2023-10-07 21:30,6741.7024
2023-10-08 06:30,6804.4002
2023-10-08 08:45,6867.6811
2023-10-09 08:00,6931.5506
2023-10-09 08:15,6996.014
2023-10-09 09:45,7061.0769
2023-10-11 14:45,7126.7449
2023-10-12 07:30,7193.0237
2023-10-12 11:45,7259.9188
2023-10-15 16:30,7200.0245
2023-10-19 08:45,7122.9842
2023-10-19 11:45,7189.228
2023-10-19 13:30,7112.3032
2023-10-23 02:45,7178.4476
2023-10-23 22:45,7101.6382
2023-10-23 22:45,7167.6835
2023-10-25 00:45,7234.3429
2023-10-25 16:30,7301.6223
2023-10-25 16:30,7369.5274
2023-10-25 16:30,7438.064
2023-10-26 00:15,7507.238
2023-10-26 02:30,7577.0553
2023-10-26 05:45,7647.5219
2023-10-27 22:30,7718.6439
2023-10-28 04:00,7790.4273
2023-10-28 10:15,7862.8783
2023-10-29 14:15,7936.003
2023-10-30 04:15,7851.0878
2023-10-30 13:00,7924.1029
2023-11-01 18:45,7997.7971
2023-11-01 18:45,8072.1766
2023-11-01 19:15,8147.2478
2023-11-01 21:00,8060.0723
2023-11-02 15:15,8135.0309
2023-11-03 09:30,8047.9861
2023-11-03 16:45,8122.8324
2023-11-03 19:15,8198.3747
2023-11-04 05:45,8274.6196
2023-11-04 09:45,8351.5736
2023-11-08 03:30,8429.2432
2023-11-08 17:45,8507.6352
2023-11-08 20:15,8586.7562
2023-11-08 20:15,8666.613
2023-11-09 01:30,8747.2125
2023-11-10 03:45,8653.6173
2023-11-11 20:00,8561.0236
2023-11-12 04:45,8640.6411
2023-11-12 10:00,8548.1863
2023-11-14 18:00,8627.6844
2023-11-15 03:45,8707.9219
2023-11-16 14:15,8788.9056
2023-11-16 15:30,8870.6424
2023-11-19 05:45,8953.1394
2023-11-20 22:30,8857.3408
2023-11-22 09:45,8939.714
2023-11-23 14:45,9022.8534
2023-11-25 14:30,8926.3088
2023-11-28 14:45,9009.3235
2023-12-01 01:15,9093.1102
2023-12-01 04:00,9177.6761
2023-12-01 17:00,9263.0285
2023-12-03 03:00,9349.1747
2023-12-04 00:15,9436.122
2023-12-04 01:00,9523.878
2023-12-04 01:00,9612.45
2023-12-04 01:30,9701.8458
2023-12-04 02:15,9792.073
2023-12-04 02:45,9883.1393
2023-12-05 17:45,9975.0525
2023-12-05 22:30,10067.8204
2023-12-06 01:30,10161.4512
2023-12-07 15:15,10255.9527
2023-12-07 15:30,10351.333
2023-12-08 01:45,10447.6004
2023-12-08 10:15,10544.7631
2023-12-10 23:15,10431.9341
